id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
TTD58,2123,phenelzine,,DRUG,,,HGNC:29079,,,,,,CustomRO:TTD,targets,
TTD59,2299,propiram,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD60,2350,rabeprazole,,DRUG,,,HGNC:3594,,,,,,CustomRO:TTD,targets,
TTD61,2363,remifentanil,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD62,2363,remifentanil,,DRUG,,,RGD:3234,,,,,,CustomRO:TTD,targets,
TTD64,2446,sirolimus,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD65,2504,sulfaethidole,,DRUG,,,HGNC:391,,,,,,CustomRO:TTD,targets,
TTD66,2536,suloctidil,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD67,2552,tacrolimus,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD68,2650,tianeptine,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD69,2663,tilidine,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD70,2711,tramadol,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD71,2711,tramadol,,DRUG,,,RGD:3234,,,,,,CustomRO:TTD,targets,
TTD72,2715,tranylcypromine,,DRUG,,,HGNC:29079,,,,,,CustomRO:TTD,targets,
TTD73,2817,vesnarinone,,DRUG,,,HGNC:12666,,,,,,CustomRO:TTD,targets,
TTD74,2827,vinorelbine,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD75,2835,nicotinic acid,,DRUG,,,HGNC:620,,,,,,CustomRO:TTD,targets,
TTD76,2855,zafirlukast,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD77,2855,zafirlukast,,DRUG,,,HGNC:6877,,,,,,CustomRO:TTD,targets,
TTD78,2949,zotarolimus,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD79,2997,somatostatin,,DRUG,,,RGD:3234,,,,,,CustomRO:TTD,targets,
TTD80,3157,diosmin,,DRUG,,,HGNC:29079,,,,,,CustomRO:TTD,targets,
TTD82,3215,etoxadrol,,DRUG,,,RGD:2736,,,,,,CustomRO:TTD,targets,
TTD83,3533,ruboxistaurin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD84,3533,ruboxistaurin,,DRUG,,,HGNC:10436,,,,,,CustomRO:TTD,targets,
TTD85,3533,ruboxistaurin,,DRUG,,,HGNC:2457,,,,,,CustomRO:TTD,targets,
TTD86,3557,sulbentine,,DRUG,,,RGD:3234,,,,,,CustomRO:TTD,targets,
TTD87,3644,vinflunine,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD88,3713,ciramadol,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD89,4055,baicalin,,DRUG,,,HGNC:29079,,,,,,CustomRO:TTD,targets,
TTD91,4063,tirilazad,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD92,4063,tirilazad,,DRUG,,,HGNC:6877,,,,,,CustomRO:TTD,targets,
TTD93,4125,proline,,DRUG,,,RGD:2736,,,,,,CustomRO:TTD,targets,
TTD94,4138,gentian violet,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD95,4138,gentian violet,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD96,4153,cabazitaxel,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD97,4161,temsirolimus,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD98,4171,eribulin,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD99,4178,vandetanib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD100,4178,vandetanib,,DRUG,,,HGNC:10436,,,,,,CustomRO:TTD,targets,
TTD101,4178,vandetanib,,DRUG,,,RGD:619717,,,,,,CustomRO:TTD,targets,
TTD102,4187,crizotinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD103,4187,crizotinib,,DRUG,,,HGNC:5960,,,,,,CustomRO:TTD,targets,
TTD104,4187,crizotinib,,DRUG,,,HGNC:10436,,,,,,CustomRO:TTD,targets,
TTD105,4187,crizotinib,,DRUG,,,HGNC:12558,,,,,,CustomRO:TTD,targets,
TTD106,4225,axitinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD107,4283,tapentadol,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD108,4285,Florbetapir F-18,,DRUG,,,HGNC:620,,,,,,CustomRO:TTD,targets,
TTD109,4301,Flutemetamol (18F),,DRUG,,,HGNC:620,,,,,,CustomRO:TTD,targets,
TTD110,4318,afatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD111,4344,zinc chloride,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD112,4392,cisplatin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD113,4392,cisplatin,,DRUG,,,HGNC:6877,,,,,,CustomRO:TTD,targets,
TTD114,4425,colistin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD115,4468,esketamine,,DRUG,,,RGD:2736,,,,,,CustomRO:TTD,targets,
TTD116,4483,carfilzomib,,DRUG,,,HGNC:9537,,,,,,CustomRO:TTD,targets,
TTD117,4483,carfilzomib,,DRUG,,,HGNC:9539,,,,,,CustomRO:TTD,targets,
TTD119,4601,diosmetin,,DRUG,,,HGNC:29079,,,,,,CustomRO:TTD,targets,
TTD121,4706,sodium aurothiomalate,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD122,4715,cabozantinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD123,4778,ridaforolimus,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD124,4810,ibrutinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD125,4818,florbetaben F18,,DRUG,,,HGNC:620,,,,,,CustomRO:TTD,targets,
TTD126,4832,naloxegol,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD127,4864,levomilnacipran,,DRUG,,,RGD:2736,,,,,,CustomRO:TTD,targets,
TTD128,4866,ceritinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD129,4867,dexrabeprazole,,DRUG,,,HGNC:3594,,,,,,CustomRO:TTD,targets,
TTD130,4942,lenvatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD131,4954,cetuximab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD132,4955,panitumumab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD133,4964,brentuximab vedotin,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD134,4990,trastuzumab emtansine,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD135,5062,osimertinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD136,5067,ixazomib,,DRUG,,,HGNC:9537,,,,,,CustomRO:TTD,targets,
TTD137,5067,ixazomib,,DRUG,,,HGNC:9539,,,,,,CustomRO:TTD,targets,
TTD138,5071,necitumumab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD139,5118,chromic chloride,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD140,5179,brodalumab,,DRUG,,,HGNC:5985,,,,,,CustomRO:TTD,targets,
TTD141,5209,icotinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD142,5210,olmutinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD143,5220,naldemedine,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD144,5233,brigatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD145,5252,neratinib,,DRUG,,,HGNC:6849,,,,,,CustomRO:TTD,targets,
TTD146,5252,neratinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD147,5256,copanlisib,,DRUG,,,HGNC:3942,,,,,,CustomRO:TTD,targets,
TTD148,5297,dacomitinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD149,5333,polatuzumab vedotin,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD150,5359,brilliant Blue G,,DRUG,,,HGNC:11138,,,,,,CustomRO:TTD,targets,
TTD151,5366,enfortumab vedotin,,DRUG,,,HGNC:20778,,,,,,CustomRO:TTD,targets,
TTD152,5382,bempedoic acid,,DRUG,,,HGNC:115,,,,,,CustomRO:TTD,targets,
TTD153,5388,selumetinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD154,5389,tucatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD155,5406,oliceridine,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
TTD156,5442,trilaciclib,,DRUG,,,HGNC:1774,,,,,,CustomRO:TTD,targets,
TTD157,5460,samidorphan,,DRUG,,,HGNC:8156,,,,,,CustomRO:TTD,targets,
