id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
DC13096,"262    1576
Name: id, dtype: object",levosimendan,,drug,,,HP:0001635,,,,,,CustomRO:DC,is substance that treats,
DC13097,"262    1576
Name: id, dtype: object",levosimendan,,drug,,,HP:0001635,,,,,,CustomRO:DC,is substance that treats,
DC13499,"23    700
Name: id, dtype: object",clomifene,,drug,,,HP:0008222,,,,,,CustomRO:DC,is substance that treats,
DC13599,"84    522
Name: id, dtype: object",carvedilol,,drug,,,HP:0001635,,,,,,CustomRO:DC,is substance that treats,
DC14339,"121    4682
Name: id, dtype: object",panobinostat,,drug,,,HP:0005978,,,,,,CustomRO:DC,is substance that treats,
DC15202,"127    832
Name: id, dtype: object",dexfenfluramine,,drug,,,HP:0001513,,,,,,CustomRO:DC,is substance that treats,
DC16074,"119    4716
Name: id, dtype: object",ponatinib,,drug,,,HP:0006721,,,,,,CustomRO:DC,is substance that treats,
DC17894,"174    1384
Name: id, dtype: object",hydralazine,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC18177,"19    3514
Name: id, dtype: object",quercetin,,drug,,,HP:0001513,,,,,,CustomRO:DC,is substance that treats,
DC18743,"102    4119
Name: id, dtype: object",romidepsin,,drug,,,HP:0005584,,,,,,CustomRO:DC,is substance that treats,
DC19257,"206    926
Name: id, dtype: object",disopyramide,,drug,,,HP:0004308,,,,,,CustomRO:DC,is substance that treats,
DC19258,"206    926
Name: id, dtype: object",disopyramide,,drug,,,HP:0000020,,,,,,CustomRO:DC,is substance that treats,
DC20326,"95    5345
Name: id, dtype: object",entrectinib,,drug,,,HP:0003006,,,,,,CustomRO:DC,is substance that treats,
DC20732,"274    4359
Name: id, dtype: object",bosutinib,,drug,,,HP:0003002,,,,,,CustomRO:DC,is substance that treats,
DC20733,"161    897
Name: id, dtype: object",diltiazem,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC21925,"61    65
Name: id, dtype: object",acetylcholine,,drug,,,HP:0000518,,,,,,CustomRO:DC,is substance that treats,
DC22143,"92    2815
Name: id, dtype: object",verapamil,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC22897,"230    1942
Name: id, dtype: object",nisoldipine,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC23377,"35    2286
Name: id, dtype: object",promethazine,,drug,,,HP:0002018,,,,,,CustomRO:DC,is substance that treats,
DC24051,"31    1385
Name: id, dtype: object",hydrochlorothiazide,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC24230,"139    901
Name: id, dtype: object",dimenhydrinate,,drug,,,HP:0002018,,,,,,CustomRO:DC,is substance that treats,
DC25275,"44    2459
Name: id, dtype: object",sorafenib,,drug,,,HP:0005584,,,,,,CustomRO:DC,is substance that treats,
DC25276,"44    2459
Name: id, dtype: object",sorafenib,,drug,,,HP:0001402,,,,,,CustomRO:DC,is substance that treats,
DC25358,"197    231
Name: id, dtype: object",aprindine,,drug,,,HP:0011675,,,,,,CustomRO:DC,is substance that treats,
DC25448,"180    1797
Name: id, dtype: object",mibefradil,,drug,,,HP:0012174,,,,,,CustomRO:DC,is substance that treats,
DC25467,"84    522
Name: id, dtype: object",carvedilol,,drug,,,HP:0001635,,,,,,CustomRO:DC,is substance that treats,
DC25482,"227    313
Name: id, dtype: object",diphenidol,,drug,,,HP:0002018,,,,,,CustomRO:DC,is substance that treats,
DC25591,"147    1142
Name: id, dtype: object",felodipine,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
DC26312,"22    2630
Name: id, dtype: object",thiethylperazine,,drug,,,HP:0002018,,,,,,CustomRO:DC,is substance that treats,
DC27209,"7    1511
Name: id, dtype: object",isradipine,,drug,,,HP:0000822,,,,,,CustomRO:DC,is substance that treats,
